Well Name,Depth,Formation,RelPos,Marine,GR,ILD,DeltaPHI,PHIND,PE,Facies
CHURCHMAN BIBLE,942.2892,C SH,0.676,1,67.31,3.5563,2.6,34.093,2.8,3
CHURCHMAN BIBLE,942.4416,C SH,0.647,1,74.69,3.5156,2.9,31.412,2.8,3
CHURCHMAN BIBLE,942.5940,C SH,0.588,1,75.81,3.5810,3.9,29.545,2.7,3
CHURCHMAN BIBLE,942.7464,C SH,0.559,1,70.25,3.6898,4.7,28.983,2.4,2
CHURCHMAN BIBLE,942.8988,C SH,0.529,1,68.63,3.9446,3.4,32.479,2.2,2
CHURCHMAN BIBLE,943.0512,C SH,0.500,1,69.31,4.2267,-0.4,33.936,2.1,2
CHURCHMAN BIBLE,943.2036,C SH,0.471,1,73.81,4.4463,-4.6,32.261,2.4,2
CHURCHMAN BIBLE,943.3560,C SH,0.441,1,70.63,4.7424,-4.5,24.888,3.1,2
CHURCHMAN BIBLE,943.5084,C SH,0.382,1,62.19,5.3580,6.8,11.419,3.7,2
CHURCHMAN BIBLE,943.6608,C SH,0.353,1,68.75,5.7943,6.9,10.704,3.9,2
CHURCHMAN BIBLE,943.8132,C SH,0.324,1,70.56,6.0954,7.0,9.848,3.9,2
CHURCHMAN BIBLE,943.9656,C SH,0.294,1,68.81,6.0256,4.6,10.746,4.0,2
CHURCHMAN BIBLE,944.1180,C SH,0.265,1,63.06,5.7280,4.1,10.657,3.9,2
CHURCHMAN BIBLE,944.2704,C SH,0.235,1,70.00,5.3088,4.6,13.908,3.3,2
CHURCHMAN BIBLE,944.4228,C SH,0.176,1,77.63,4.4361,-3.0,36.031,2.4,2
CHURCHMAN BIBLE,944.5752,C SH,0.147,1,79.13,4.0644,-1.3,39.583,2.2,2
CHURCHMAN BIBLE,944.7276,C SH,0.118,1,78.63,3.8371,2.5,38.633,2.1,2
CHURCHMAN BIBLE,944.8800,C SH,0.088,1,77.94,3.7670,6.1,39.556,1.8,2
CHURCHMAN BIBLE,945.1848,C LM,1.000,2,50.31,5.1286,-10.1,47.721,1.6,8
CHURCHMAN BIBLE,945.3372,C LM,0.992,2,31.83,5.8210,-21.8,35.162,2.5,8
CHURCHMAN BIBLE,945.4896,C LM,0.984,2,22.64,6.9024,-15.0,19.653,4.5,8
CHURCHMAN BIBLE,945.6420,C LM,0.976,2,15.87,8.6497,-5.4,9.480,4.8,8
CHURCHMAN BIBLE,945.7944,C LM,0.968,2,14.47,11.4288,-2.0,4.838,5.0,8
CHURCHMAN BIBLE,945.9468,C LM,0.960,2,14.49,15.6675,-1.1,3.037,5.0,8
CHURCHMAN BIBLE,946.0992,C LM,0.952,2,18.30,19.6789,0.2,2.800,4.7,9
CHURCHMAN BIBLE,946.2516,C LM,0.944,2,26.61,18.7499,1.9,3.905,4.7,9
CHURCHMAN BIBLE,946.4040,C LM,0.935,2,36.47,16.7109,3.3,5.720,4.5,5
CHURCHMAN BIBLE,946.5564,C LM,0.927,2,37.00,14.3549,3.4,6.707,4.1,8
CHURCHMAN BIBLE,946.7088,C LM,0.919,2,33.38,11.7220,3.1,6.104,3.9,5
CHURCHMAN BIBLE,946.8612,C LM,0.911,2,28.92,9.8628,2.7,5.159,3.9,5
CHURCHMAN BIBLE,947.0136,C LM,0.903,2,27.44,9.4189,1.9,4.957,4.5,8
CHURCHMAN BIBLE,947.1660,C LM,0.895,2,26.95,9.5060,2.0,5.006,4.8,6
CHURCHMAN BIBLE,947.3184,C LM,0.887,2,30.73,9.7949,1.6,5.382,4.7,8
CHURCHMAN BIBLE,947.4708,C LM,0.879,2,32.22,10.3039,1.3,5.055,4.6,6
CHURCHMAN BIBLE,947.6232,C LM,0.871,2,37.69,10.9648,0.7,4.739,4.5,6
CHURCHMAN BIBLE,947.7756,C LM,0.863,2,35.84,11.0662,1.0,3.533,4.8,6
CHURCHMAN BIBLE,947.9280,C LM,0.855,2,42.16,11.2460,1.4,3.337,4.8,6
CHURCHMAN BIBLE,948.0804,C LM,0.847,2,42.09,11.4025,2.7,4.051,4.5,6
CHURCHMAN BIBLE,948.2328,C LM,0.839,2,49.72,11.4815,3.1,5.893,3.8,5
CHURCHMAN BIBLE,948.3852,C LM,0.831,2,46.22,11.5345,3.0,6.503,3.4,5
CHURCHMAN BIBLE,948.5376,C LM,0.823,2,42.31,11.2202,2.2,5.958,3.3,6
CHURCHMAN BIBLE,948.6900,C LM,0.815,2,36.03,10.6660,1.2,5.936,3.4,6
CHURCHMAN BIBLE,948.8424,C LM,0.806,2,32.59,10.3276,0.7,5.978,3.4,6
CHURCHMAN BIBLE,948.9948,C LM,0.798,2,37.09,10.1158,0.4,6.605,3.7,6
CHURCHMAN BIBLE,949.1472,C LM,0.790,2,40.03,10.6414,0.6,6.270,4.0,5
CHURCHMAN BIBLE,949.2996,C LM,0.782,2,42.50,11.4025,0.7,5.871,4.4,5
CHURCHMAN BIBLE,949.4520,C LM,0.774,2,39.72,12.2180,0.6,4.479,4.2,6
CHURCHMAN BIBLE,949.6044,C LM,0.766,2,38.84,12.8529,1.0,2.686,3.9,6
CHURCHMAN BIBLE,949.7568,C LM,0.758,2,41.72,12.7938,0.7,2.320,3.9,6
CHURCHMAN BIBLE,949.9092,C LM,0.750,2,44.75,12.1619,1.2,2.937,4.0,5
CHURCHMAN BIBLE,950.0616,C LM,0.742,2,46.47,11.7490,1.9,5.013,4.2,5
CHURCHMAN BIBLE,950.2140,C LM,0.734,2,51.00,11.5080,3.8,6.445,3.8,5
CHURCHMAN BIBLE,950.3664,C LM,0.726,2,55.56,11.2720,4.3,7.325,3.8,5
CHURCHMAN BIBLE,950.5188,C LM,0.718,2,58.31,10.8143,3.9,7.465,3.6,5
CHURCHMAN BIBLE,950.6712,C LM,0.710,2,55.34,10.0693,2.2,7.541,3.6,5
CHURCHMAN BIBLE,950.8236,C LM,0.702,2,53.31,9.3756,1.6,7.295,3.6,5
CHURCHMAN BIBLE,950.9760,C LM,0.694,2,49.59,8.9950,1.5,7.149,3.7,5
CHURCHMAN BIBLE,951.1284,C LM,0.685,2,46.72,8.8512,1.8,7.254,3.6,5
CHURCHMAN BIBLE,951.2808,C LM,0.677,2,44.56,8.9743,2.2,8.013,3.3,5
CHURCHMAN BIBLE,951.4332,C LM,0.669,2,49.72,9.2045,2.9,8.013,3.2,5
CHURCHMAN BIBLE,951.5856,C LM,0.661,2,51.47,9.2257,3.1,7.708,3.2,5
CHURCHMAN BIBLE,951.7380,C LM,0.653,2,50.03,9.3325,2.6,6.668,3.3,5
STUART,855.8784,A1 SH,1.000,0,66.28,4.2658,3.3,10.650,3.6,3
STUART,856.0308,A1 SH,0.978,0,77.25,3.8459,6.5,11.950,3.3,3
STUART,856.1832,A1 SH,0.956,0,82.90,3.6813,9.4,13.600,3.1,3
STUART,856.3356,A1 SH,0.933,0,80.67,3.9174,9.5,13.250,3.0,3
STUART,856.4880,A1 SH,0.911,0,75.97,4.3451,8.7,12.350,3.0,3
STUART,856.6404,A1 SH,0.889,0,73.96,4.6452,6.9,12.250,3.1,3
STUART,856.7928,A1 SH,0.867,0,77.96,4.7206,6.5,12.450,3.1,3
STUART,856.9452,A1 SH,0.844,0,83.89,4.6452,6.3,12.650,3.1,3
STUART,857.0976,A1 SH,0.822,0,84.42,4.4978,6.7,13.050,3.1,2
STUART,857.2500,A1 SH,0.800,0,83.16,4.3853,7.3,12.950,3.1,2
STUART,857.4024,A1 SH,0.778,0,79.06,4.4771,7.3,12.050,3.1,2
STUART,857.5548,A1 SH,0.756,0,69.00,4.7534,6.2,10.800,3.1,2
STUART,857.7072,A1 SH,0.733,0,63.98,4.8978,4.4,9.700,3.1,2
STUART,857.8596,A1 SH,0.711,0,61.80,4.7315,3.5,9.150,3.1,2
STUART,858.0120,A1 SH,0.689,0,61.37,4.4259,2.8,9.300,3.1,2
STUART,858.1644,A1 SH,0.667,0,63.54,4.1783,2.8,9.800,3.0,2
STUART,858.4692,A1 SH,0.600,0,75.93,3.7670,3.4,11.900,2.8,3
STUART,858.6216,A1 SH,0.578,0,85.08,3.8371,4.4,12.900,2.9,3
STUART,858.7740,A1 SH,0.556,0,89.46,3.9628,6.6,13.500,3.0,3
STUART,858.9264,A1 SH,0.533,0,88.62,4.0738,7.2,14.800,3.0,3
STUART,859.0788,A1 SH,0.511,0,81.59,4.3251,6.4,13.900,3.0,3
STUART,859.2312,A1 SH,0.489,0,66.60,5.0350,2.8,11.400,3.0,1
STUART,859.3836,A1 SH,0.467,0,55.08,6.1518,2.7,8.150,3.0,1
STUART,859.5360,A1 SH,0.444,0,48.11,6.9183,1.0,7.500,3.1,1
STUART,859.6884,A1 SH,0.422,0,43.73,7.0146,0.4,7.100,3.1,1
STUART,859.8408,A1 SH,0.400,0,44.10,6.9183,0.7,6.650,3.2,1
STUART,859.9932,A1 SH,0.378,0,46.84,6.9502,0.8,6.600,3.3,1
STUART,860.1456,A1 SH,0.356,0,50.35,6.9663,1.1,6.750,3.2,1
STUART,860.2980,A1 SH,0.333,0,57.13,6.6374,2.2,7.300,3.2,1
STUART,860.4504,A1 SH,0.311,0,64.47,5.9841,4.4,8.400,3.3,3
STUART,860.6028,A1 SH,0.289,0,70.27,5.3580,7.1,9.850,3.3,3
STUART,860.9076,A1 SH,0.222,0,76.78,4.3954,10.7,12.250,3.5,3
STUART,861.0600,A1 SH,0.200,0,73.97,4.2855,9.7,12.550,3.4,3
STUART,861.2124,A1 SH,0.178,0,74.31,4.1879,8.8,13.100,3.1,3
STUART,861.3648,A1 SH,0.156,0,77.03,3.8282,4.8,16.200,3.0,3
STUART,861.5172,A1 SH,0.133,0,74.47,3.2885,4.8,19.200,2.9,3
STUART,861.6696,A1 SH,0.111,0,73.33,3.0832,6.3,20.350,2.9,3
STUART,861.8220,A1 SH,0.089,0,74.58,3.3574,4.9,19.250,2.8,3
STUART,861.9744,A1 SH,0.067,0,70.54,3.6141,6.5,17.050,3.0,3
STUART,862.1268,A1 SH,0.044,0,62.94,3.3729,7.6,18.800,3.1,3
STUART,862.2792,A1 SH,0.022,0,57.14,3.2434,10.9,19.150,3.3,3
STUART,862.4316,A1 LM,1.000,1,47.35,3.8371,7.0,16.300,3.5,3
STUART,862.5840,A1 LM,0.987,1,35.73,5.3703,6.4,10.200,3.9,6
STUART,862.7364,A1 LM,0.974,1,29.33,7.4645,2.7,7.850,4.3,6
STUART,862.8888,A1 LM,0.961,1,28.24,9.1833,1.4,6.300,4.4,8
STUART,863.0412,A1 LM,0.947,1,34.56,10.4232,1.8,5.600,4.5,8
STUART,863.1936,A1 LM,0.934,1,43.75,11.3240,1.8,5.200,4.4,8
STUART,863.3460,A1 LM,0.921,1,53.61,11.6681,1.5,5.050,4.2,8
STUART,863.4984,A1 LM,0.908,1,60.72,10.9396,1.9,4.850,3.9,6
STUART,863.6508,A1 LM,0.895,1,66.54,8.7096,2.7,5.450,3.7,6
STUART,863.8032,A1 LM,0.882,1,75.52,6.3241,4.0,7.300,3.5,6
STUART,863.9556,A1 LM,0.868,1,95.98,4.9204,6.5,9.550,3.3,7
STUART,864.1080,A1 LM,0.855,1,130.26,4.4055,8.3,11.150,3.2,7
STUART,864.2604,A1 LM,0.842,1,160.17,4.3954,9.3,12.150,3.3,7
STUART,864.4128,A1 LM,0.829,1,176.53,4.7098,9.1,12.050,3.3,4
STUART,864.5652,A1 LM,0.816,1,175.62,5.2481,8.9,12.150,3.3,4
STUART,864.7176,A1 LM,0.803,1,153.97,5.7016,7.6,11.900,3.3,4
STUART,864.8700,A1 LM,0.789,1,120.08,5.8345,7.2,12.200,3.4,4
STUART,865.0224,A1 LM,0.776,1,91.43,6.1235,7.1,12.150,3.4,4
STUART,865.1748,A1 LM,0.763,1,69.31,7.4817,4.6,10.400,3.3,4
STUART,865.3272,A1 LM,0.750,1,54.83,10.6905,0.8,8.200,3.4,4
STUART,865.4796,A1 LM,0.737,1,50.85,14.0929,0.3,6.850,3.5,5
STUART,865.6320,A1 LM,0.724,1,54.63,12.3027,1.0,7.400,3.6,6
STUART,865.7844,A1 LM,0.711,1,56.84,8.3946,4.1,8.450,3.6,6
STUART,865.9368,A1 LM,0.697,1,60.39,6.1376,7.1,10.050,3.6,5
STUART,866.0892,A1 LM,0.684,1,58.94,5.4075,8.1,11.150,3.6,6
STUART,866.2416,A1 LM,0.671,1,49.72,5.6754,6.1,10.750,3.7,6
STUART,866.3940,A1 LM,0.658,1,41.40,6.5917,3.5,9.550,3.9,5
STUART,866.5464,A1 LM,0.645,1,36.08,7.6208,1.6,8.200,4.1,8
STUART,866.6988,A1 LM,0.632,1,29.34,7.8886,0.1,7.250,4.2,9
STUART,866.8512,A1 LM,0.618,1,24.07,6.9343,-0.6,6.800,4.3,9
STUART,867.0036,A1 LM,0.605,1,22.62,5.4075,-2.5,7.650,4.3,8
STUART,867.1560,A1 LM,0.592,1,22.41,3.9537,-3.8,9.500,4.3,8
STUART,867.3084,A1 LM,0.579,1,21.18,2.9444,-2.7,11.050,4.3,6
STUART,867.4608,A1 LM,0.566,1,21.80,2.3714,-2.3,13.350,4.2,6
STUART,867.6132,A1 LM,0.553,1,23.93,2.0606,-1.8,15.100,4.4,6
STUART,867.7656,A1 LM,0.539,1,24.46,1.8967,-1.3,16.150,4.5,6
STUART,867.9180,A1 LM,0.526,1,26.04,1.8072,-1.9,16.550,4.6,6
STUART,868.0704,A1 LM,0.513,1,27.49,1.7660,-2.5,16.450,4.5,6
STUART,868.2228,A1 LM,0.500,1,28.19,1.7742,-2.4,16.300,4.6,6
STUART,868.3752,A1 LM,0.487,1,28.63,1.8408,-1.9,16.150,4.7,6
STUART,868.5276,A1 LM,0.474,1,29.81,1.9907,-1.0,15.200,4.9,6
STUART,868.6800,A1 LM,0.461,1,31.17,2.2336,-1.5,14.150,4.8,6
STUART,868.8324,A1 LM,0.447,1,33.45,2.6182,-1.1,12.650,4.7,6
STUART,868.9848,A1 LM,0.434,1,33.51,3.1842,-1.2,11.300,4.6,6
STUART,869.1372,A1 LM,0.421,1,35.15,3.9174,-0.5,10.050,4.4,6
STUART,869.2896,A1 LM,0.408,1,35.95,4.6881,-0.7,9.450,4.3,6
STUART,869.4420,A1 LM,0.395,1,35.18,5.3580,-0.6,9.000,4.2,5
STUART,869.5944,A1 LM,0.382,1,36.11,5.9293,0.1,8.350,4.2,5
STUART,869.7468,A1 LM,0.368,1,38.77,6.6069,1.3,7.550,4.3,5
STUART,869.8992,A1 LM,0.355,1,39.51,7.4645,1.3,7.050,4.4,5
STUART,870.0516,A1 LM,0.342,1,40.52,8.4528,2.6,6.500,4.0,6
STUART,870.2040,A1 LM,0.329,1,42.69,9.2045,2.8,6.800,3.7,6
STUART,870.3564,A1 LM,0.316,1,45.30,9.0991,3.0,7.300,3.6,6
STUART,870.5088,A1 LM,0.303,1,48.15,8.2224,3.8,8.200,3.5,6
STUART,870.6612,A1 LM,0.289,1,51.04,7.2778,5.9,8.750,3.3,6
STUART,870.8136,A1 LM,0.276,1,56.13,6.6834,7.4,9.300,3.3,6
STUART,870.9660,A1 LM,0.263,1,62.21,6.4121,6.4,9.900,3.4,4
STUART,871.1184,A1 LM,0.250,1,64.87,6.2230,4.7,10.250,3.2,4
STUART,871.2708,A1 LM,0.237,1,68.19,5.9020,4.1,10.250,3.2,4
STUART,871.4232,A1 LM,0.224,1,72.42,5.5335,4.1,10.550,3.2,4
STUART,871.5756,A1 LM,0.211,1,74.32,5.3703,4.5,10.650,3.2,4
STUART,871.7280,A1 LM,0.197,1,72.54,5.5976,4.1,10.350,3.4,4
STUART,871.8804,A1 LM,0.184,1,65.67,6.5163,3.5,9.050,3.6,4
STUART,872.0328,A1 LM,0.171,1,57.15,8.9331,1.7,6.750,3.9,6
STUART,872.1852,A1 LM,0.158,1,46.06,14.0605,0.1,4.550,4.2,6
STUART,872.3376,A1 LM,0.145,1,37.96,21.0863,0.0,3.300,4.6,6
STUART,872.4900,A1 LM,0.132,1,33.58,25.2348,-0.2,2.800,4.8,6
STUART,872.6424,A1 LM,0.118,1,31.21,27.4789,-0.4,2.700,4.9,6
STUART,872.7948,A1 LM,0.105,1,30.18,30.6196,-0.5,2.550,4.8,6
STUART,872.9472,A1 LM,0.092,1,29.86,32.1366,-0.7,2.750,4.6,6
STUART,873.0996,A1 LM,0.079,1,29.92,27.1019,-0.6,3.300,4.4,8
STUART,873.2520,A1 LM,0.066,1,34.43,19.0108,0.0,4.000,4.1,8
STUART,873.4044,A1 LM,0.053,1,39.94,13.6144,0.8,4.600,4.0,5
STUART,873.5568,A1 LM,0.053,1,39.94,13.6144,0.8,4.600,4.0,5
STUART,873.7092,A1 LM,0.039,1,46.82,11.2202,1.3,5.150,3.7,5
STUART,873.8616,A1 LM,0.026,1,57.97,10.2329,2.0,5.200,3.5,7
STUART,874.0140,A1 LM,0.013,1,71.25,8.9950,2.3,5.650,3.5,5
STUART,874.1664,B1 SH,1.000,0,82.55,6.9663,3.2,7.200,3.5,3
STUART,874.3188,B1 SH,0.968,0,92.12,5.2240,4.9,8.950,3.5,3
STUART,874.4712,B1 SH,0.935,0,93.56,4.3152,7.0,11.100,3.4,3
STUART,874.6236,B1 SH,0.903,0,86.26,4.1210,9.0,11.900,3.5,3
STUART,874.7760,B1 SH,0.871,0,77.10,4.3351,9.5,11.250,3.6,2
STUART,874.9284,B1 SH,0.839,0,67.68,4.4771,9.2,10.700,3.5,2
STUART,875.0808,B1 SH,0.806,0,64.05,4.3551,8.5,10.650,3.4,2
STUART,875.2332,B1 SH,0.774,0,67.57,4.1783,7.5,11.450,3.3,3
STUART,875.3856,B1 SH,0.742,0,69.73,4.0179,7.1,12.450,3.3,3
STUART,875.5380,B1 SH,0.710,0,67.97,3.8194,8.3,13.450,3.3,3
STUART,875.6904,B1 SH,0.677,0,65.80,3.6728,9.6,13.500,3.3,2
STUART,875.8428,B1 SH,0.645,0,62.35,3.7584,10.1,11.850,3.4,2
STUART,875.9952,B1 SH,0.613,0,59.51,4.1783,10.1,9.650,3.5,2
STUART,876.1476,B1 SH,0.581,0,61.18,4.9091,9.9,8.150,3.6,2
STUART,876.3000,B1 SH,0.548,0,65.75,5.6364,9.6,7.700,3.6,2
STUART,876.4524,B1 SH,0.516,0,66.66,5.8614,9.0,8.200,3.5,2
STUART,876.6048,B1 SH,0.484,0,64.60,5.5208,8.0,8.900,3.4,2
STUART,876.7572,B1 SH,0.452,0,61.70,4.9659,7.0,9.200,3.3,2
STUART,876.9096,B1 SH,0.419,0,58.35,4.5394,5.6,9.300,3.3,2
STUART,877.0620,B1 SH,0.387,0,55.93,4.3652,4.2,9.200,3.2,2
STUART,877.2144,B1 SH,0.355,0,57.41,4.3652,4.0,9.100,3.2,2
STUART,877.3668,B1 SH,0.323,0,60.39,4.3652,3.8,9.300,3.1,2
STUART,877.5192,B1 SH,0.290,0,65.90,4.3251,4.2,9.900,3.2,2
STUART,877.6716,B1 SH,0.258,0,71.39,4.3152,5.8,10.800,3.1,2
STUART,877.8240,B1 SH,0.226,0,75.82,4.2170,4.9,13.550,3.0,3
STUART,877.9764,B1 SH,0.194,0,75.33,3.8637,5.6,15.900,2.9,3
STUART,878.2812,B1 SH,0.097,0,68.64,3.6141,6.9,19.450,3.1,2
STUART,878.4336,B1 SH,0.065,0,60.70,3.3113,7.5,21.250,3.1,2
STUART,878.5860,B1 SH,0.032,0,51.65,3.1696,5.6,18.100,3.4,3
STUART,878.7384,B1 LM,1.000,1,41.92,3.5318,7.0,10.900,3.8,3
STUART,878.8908,B1 LM,0.968,1,32.99,4.2954,7.7,6.350,4.1,7
STUART,879.0432,B1 LM,0.935,1,28.26,5.0699,5.0,6.100,4.2,7
STUART,879.1956,B1 LM,0.903,1,26.64,5.8749,4.1,5.350,4.3,7
STUART,879.3480,B1 LM,0.871,1,25.54,7.0307,3.6,4.800,4.5,7
STUART,879.5004,B1 LM,0.839,1,23.80,8.8716,2.3,4.450,4.6,7
STUART,879.6528,B1 LM,0.806,1,20.72,11.5080,2.2,3.500,4.6,8
STUART,879.8052,B1 LM,0.774,1,18.50,13.7721,2.4,3.200,4.7,8
STUART,879.9576,B1 LM,0.742,1,19.45,13.1220,1.5,4.650,4.7,8
STUART,880.1100,B1 LM,0.710,1,21.39,10.4472,1.0,7.100,4.6,8
STUART,880.2624,B1 LM,0.677,1,24.18,8.0910,1.2,9.200,4.3,8
STUART,880.4148,B1 LM,0.645,1,27.64,6.4863,0.0,11.100,4.0,8
STUART,880.5672,B1 LM,0.613,1,31.67,5.2966,0.9,11.450,3.8,8
STUART,880.7196,B1 LM,0.581,1,39.39,4.2364,3.4,11.200,3.6,6
STUART,880.8720,B1 LM,0.548,1,49.39,3.4277,6.4,11.500,3.5,6
STUART,881.0244,B1 LM,0.516,1,58.52,3.0761,9.0,11.400,3.5,7
STUART,881.1768,B1 LM,0.484,1,66.62,3.2434,9.2,10.800,3.6,7
STUART,881.3292,B1 LM,0.452,1,67.30,3.9994,6.4,9.500,3.9,7
STUART,881.4816,B1 LM,0.419,1,57.80,5.5590,3.7,8.250,4.1,7
STUART,881.6340,B1 LM,0.387,1,48.17,8.1658,1.1,7.450,4.2,7
STUART,881.7864,B1 LM,0.355,1,41.44,11.0917,0.4,6.300,4.5,6
STUART,881.9388,B1 LM,0.323,1,39.35,13.0918,0.1,5.350,4.7,6
STUART,882.0912,B1 LM,0.290,1,49.31,13.9316,1.0,4.500,4.6,6
STUART,882.2436,B1 LM,0.258,1,61.98,13.8995,0.7,4.850,4.6,6
STUART,882.3960,B1 LM,0.226,1,73.51,13.2434,0.9,5.750,4.6,6
STUART,882.5484,B1 LM,0.194,1,74.21,12.4451,0.3,6.850,4.5,6
STUART,882.7008,B1 LM,0.161,1,67.82,11.8032,-0.7,7.550,4.4,8
STUART,882.8532,B1 LM,0.129,1,61.63,11.4025,-1.2,7.400,4.4,8
STUART,883.0056,B1 LM,0.129,1,61.63,11.4025,-1.2,7.400,4.4,8
STUART,883.1580,B1 LM,0.097,1,55.48,10.9901,-0.9,6.550,4.3,8
STUART,883.3104,B1 LM,0.065,1,57.25,9.5499,-0.1,5.750,3.9,8
STUART,883.4628,B1 LM,0.032,1,67.28,6.9183,-0.6,7.100,3.6,8
STUART,883.6152,B2 SH,1.000,0,76.02,4.8529,0.7,9.450,3.2,3
STUART,883.7676,B2 SH,0.947,0,84.46,4.0087,2.5,12.450,3.0,3
STUART,883.9200,B2 SH,0.895,0,89.02,3.9355,4.6,14.900,2.8,3
STUART,884.0724,B2 SH,0.842,0,89.93,3.8994,3.9,18.550,2.8,3
STUART,884.2248,B2 SH,0.789,0,89.39,3.4594,4.5,22.550,2.9,3
STUART,884.3772,B2 SH,0.737,0,89.43,3.0130,6.2,25.400,2.9,3
STUART,884.5296,B2 SH,0.684,0,87.52,2.8907,7.6,24.400,3.1,3
STUART,884.6820,B2 SH,0.632,0,83.75,3.0549,8.7,23.150,3.3,3
STUART,884.8344,B2 SH,0.579,0,78.30,3.4754,6.1,21.250,3.3,3
STUART,884.9868,B2 SH,0.526,0,71.86,4.3152,8.5,15.950,3.5,3
STUART,885.1392,B2 SH,0.474,0,64.70,5.4576,5.0,15.700,3.5,3
STUART,885.2916,B2 SH,0.421,0,64.29,5.6494,1.7,17.150,3.5,3
STUART,885.4440,B2 SH,0.368,0,67.16,4.8529,-0.3,19.950,3.3,3
STUART,885.5964,B2 SH,0.316,0,72.48,4.2756,0.2,20.400,3.2,3
STUART,885.9012,B2 SH,0.158,0,73.01,3.9084,2.4,20.100,3.2,3
STUART,886.0536,B2 SH,0.105,0,64.64,3.4914,1.7,22.350,3.3,3
STUART,886.2060,B2 SH,0.053,0,49.80,3.4514,0.0,20.800,3.6,3
STUART,886.3584,B2 LM,1.000,1,35.94,4.2462,-2.8,16.800,4.0,3
STUART,886.5108,B2 LM,0.963,1,24.20,5.5335,-0.3,12.350,4.5,5
STUART,886.6632,B2 LM,0.926,1,15.99,5.9841,-0.2,11.500,4.7,5
STUART,886.8156,B2 LM,0.889,1,12.04,5.9293,-0.5,10.550,4.6,7
STUART,886.9680,B2 LM,0.852,1,12.75,6.1235,-1.2,9.200,4.4,7
STUART,887.1204,B2 LM,0.815,1,14.84,6.4417,-1.6,7.700,4.4,8
STUART,887.2728,B2 LM,0.778,1,17.09,6.3973,-1.0,6.800,4.2,8
STUART,887.4252,B2 LM,0.741,1,17.98,5.8210,0.3,6.450,4.1,8
STUART,887.5776,B2 LM,0.704,1,18.83,5.0234,-0.1,7.150,4.3,8
STUART,887.7300,B2 LM,0.667,1,19.26,4.4055,0.4,7.400,4.7,8
STUART,887.8824,B2 LM,0.630,1,19.06,4.0738,0.6,7.800,5.2,8
STUART,888.0348,B2 LM,0.593,1,18.64,3.9811,1.8,7.600,5.5,8
STUART,888.1872,B2 LM,0.556,1,19.46,3.9628,3.4,6.800,6.3,8
STUART,888.3396,B2 LM,0.519,1,19.55,3.8107,3.1,6.950,6.2,9
STUART,888.4920,B2 LM,0.481,1,20.65,3.3806,0.9,8.650,5.9,9
STUART,888.6444,B2 LM,0.444,1,23.37,2.8184,-1.0,11.300,5.3,9
STUART,888.7968,B2 LM,0.407,1,25.47,2.4604,-1.3,13.750,4.9,9
STUART,888.9492,B2 LM,0.370,1,26.29,2.3823,-2.3,14.850,4.5,8
STUART,889.1016,B2 LM,0.333,1,27.74,2.5763,-3.6,14.100,4.4,8
STUART,889.2540,B2 LM,0.296,1,29.78,3.0339,-3.1,11.850,4.3,8
STUART,889.4064,B2 LM,0.259,1,31.04,3.7844,-2.2,9.400,4.4,8
STUART,889.5588,B2 LM,0.222,1,30.84,4.8195,-0.4,7.400,4.4,6
STUART,889.7112,B2 LM,0.185,1,32.64,6.4121,1.0,5.600,4.3,6
STUART,889.8636,B2 LM,0.148,1,33.57,8.7498,1.6,4.500,4.1,6
STUART,890.0160,B2 LM,0.111,1,39.56,10.0693,1.9,4.550,3.8,6
STUART,890.1684,B2 LM,0.074,1,47.48,8.5310,1.5,6.150,3.6,6
STUART,890.3208,B2 LM,0.037,1,56.44,6.6222,2.3,8.050,3.4,6
STUART,890.4732,B3 SH,1.000,0,64.80,5.6364,3.4,9.600,3.1,7
STUART,890.6256,B3 SH,0.950,0,69.72,5.1404,3.0,12.400,3.0,3
STUART,890.7780,B3 SH,0.900,0,72.51,4.3351,3.5,16.350,3.0,3
STUART,890.9304,B3 SH,0.850,0,74.70,3.3497,5.4,20.800,2.9,3
STUART,891.0828,B3 SH,0.850,0,74.70,3.3497,5.4,20.800,2.9,3
STUART,891.2352,B3 SH,0.800,0,73.43,2.8708,5.2,21.600,2.9,3
STUART,891.3876,B3 SH,0.750,0,71.33,3.0620,3.1,17.350,3.0,3
STUART,891.5400,B3 SH,0.700,0,68.94,3.8637,4.1,13.250,3.1,3
STUART,891.6924,B3 SH,0.650,0,66.56,4.6881,1.3,13.250,3.2,3
STUART,891.8448,B3 SH,0.600,0,64.64,4.6026,3.2,13.300,3.3,3
STUART,891.9972,B3 SH,0.550,0,66.62,4.2170,4.0,13.600,3.3,3
STUART,892.1496,B3 SH,0.550,0,66.62,4.2170,4.0,13.600,3.3,2
STUART,892.3020,B3 SH,0.500,0,65.62,4.3152,3.2,12.400,3.3,2
STUART,892.4544,B3 SH,0.450,0,65.32,4.7863,3.3,9.650,3.3,2
STUART,892.6068,B3 SH,0.400,0,67.04,5.0933,2.4,8.600,3.2,2
STUART,892.7592,B3 SH,0.350,0,68.19,4.9317,3.0,8.800,3.2,3
STUART,892.9116,B3 SH,0.300,0,69.15,4.4259,3.0,10.400,3.0,3
STUART,893.0640,B3 SH,0.250,0,72.20,3.8726,3.2,13.200,3.1,3
STUART,893.2164,B3 SH,0.200,0,73.78,3.4834,4.4,16.000,3.1,3
